Date;Open;High;Low;Close; Volume 
26/01/1989;0.310223;0.320602;0.308938;0.317781; $33.465.266.919.512,00 
27/01/1989;0.290992;0.298629;0.275789;0.286147; $24.954.555.750.019,00 
30/01/1989;0.286147;0.289238;0.283396;0.284632; $68.804.185.899.762,00 
31/01/1989;0.283396;0.287383;0.279757;0.287383; $540.056.224.781,00 
01/02/1989;0.287383;0.301351;0.284632;0.298629; $57.197.105.782.641,00 
02/02/1989;0.300822;0.306286;0.298629;0.302607; $55.546.833.706.704,00 
03/02/1989;0.304541;0.306286;0.296755;0.298629; $20.988.390.003.795,00 
06/02/1989;0.300822;0.300822;0.290992;0.292936; $13.694.883.097.642,00 
07/02/1989;0.290992;0.298629;0.290992;0.296755; $19.374.905.797.508,00 
08/02/1989;0.296755;0.300822;0.289238;0.290992; $18.419.697.367.391,00 
09/02/1989;0.290992;0.296755;0.289238;0.290992; $18.865.114.353.064,00 
10/02/1989;0.290992;0.290992;0.281561;0.283396; $40.865.213.401.872,00 
13/02/1989;0.279757;0.283396;0.279757;0.281561; $27.590.785.181.665,00 
14/02/1989;0.280703;0.281561;0.268232;0.272199; $10.459.375.889.116,00 
15/02/1989;0.272199;0.275789;0.270306;0.275789; $38.786.605.683.578,00 
16/02/1989;0.275789;0.283396;0.274024;0.277094; $29.996.549.362.652,00 
17/02/1989;0.275789;0.281561;0.275789;0.279757; $13.708.015.131.349,00 
21/02/1989;0.280703;0.287383;0.279757;0.285569; $22.354.854.438.139,00 
22/02/1989;0.283396;0.285569;0.277643;0.279757; $27.958.678.923.921,00 
23/02/1989;0.277643;0.281561;0.275789;0.279757; $11.187.940.539.431,00 
24/02/1989;0.281561;0.281561;0.274024;0.274024; $17.846.835.128.538,00 
27/02/1989;0.274024;0.277643;0.272199;0.277643; $13.598.956.992.253,00 
28/02/1989;0.277643;0.279757;0.274024;0.275789; $20.649.403.767.488,00 
01/03/1989;0.275789;0.277643;0.270306;0.274024; $1.995.828.311.206,00 
02/03/1989;0.272199;0.275789;0.264543;0.266387; $4.414.867.300.067,00 
03/03/1989;0.268232;0.268232;0.258801;0.264543; $45.491.486.213.103,00 
06/03/1989;0.266387;0.273127;0.26239;0.270306; $19.769.079.154.456,00 
07/03/1989;0.270306;0.274024;0.266387;0.272199; $30.582.553.465.104,00 
08/03/1989;0.270973;0.275789;0.268232;0.268232; $25.374.225.359.504,00 
09/03/1989;0.268232;0.272199;0.26239;0.26239; $1.565.391.559.504,00 
10/03/1989;0.26239;0.266387;0.260555;0.266387; $12.049.861.488.052,00 
13/03/1989;0.266387;0.270306;0.264543;0.266387; $15.380.621.925.793,00 
14/03/1989;0.266387;0.270306;0.265481;0.268232; $18.997.812.780.825,00 
15/03/1989;0.268232;0.270306;0.264543;0.266387; $10.565.150.874.343,00 
16/03/1989;0.266387;0.270306;0.26239;0.268232; $22.551.947.285.372,00 
17/03/1989;0.26239;0.272199;0.258801;0.265481; $27.818.090.101.955,00 
20/03/1989;0.266387;0.268232;0.26239;0.265481; $21.286.644.377.009,00 
21/03/1989;0.270306;0.270306;0.264543;0.265481; $15.039.005.290.605,00 
22/03/1989;0.260555;0.264543;0.256937;0.257853; $16.992.787.823.182,00 
23/03/1989;0.258801;0.26239;0.256937;0.261832; $13.949.777.415.594,00 
27/03/1989;0.260555;0.26239;0.255082;0.256937; $17.791.646.202.406,00 
28/03/1989;0.258801;0.26239;0.258801;0.258801; $16.571.029.983.519,00 
29/03/1989;0.258801;0.26239;0.258801;0.260555; $87.283.060.421.241,00 
30/03/1989;0.260555;0.266387;0.258801;0.264543; $12.346.805.977.991,00 
31/03/1989;0.266387;0.272199;0.264543;0.270973; $2.174.388.582.013,00 
03/04/1989;0.270306;0.275789;0.264543;0.266387; $19.507.612.349.976,00 
04/04/1989;0.26239;0.265481;0.257853;0.26239; $13.576.624.480.457,00 
05/04/1989;0.26239;0.268232;0.260555;0.266387; $14.107.443.568.673,00 
06/04/1989;0.264543;0.274842;0.26239;0.274024; $18.344.803.419.499,00 
07/04/1989;0.274024;0.285569;0.274024;0.284632; $41.644.358.233.409,00 
10/04/1989;0.283396;0.289238;0.279757;0.281561; $15.881.220.013.805,00 
11/04/1989;0.285569;0.289238;0.281561;0.287383; $17.191.190.453.384,00 
12/04/1989;0.290992;0.298629;0.288321;0.292936; $45.507.248.344.776,00 
13/04/1989;0.294941;0.300822;0.290992;0.292936; $21.265.623.253.063,00 
14/04/1989;0.296755;0.298629;0.290992;0.294941; $14.471.398.332.738,00 
17/04/1989;0.292936;0.298629;0.289238;0.298629; $16.440.948.313.156,00 
18/04/1989;0.300822;0.30799;0.298629;0.305329; $65.811.088.273.875,00 
19/04/1989;0.304541;0.316644;0.302607;0.311201; $49.961.402.353.308,00 
20/04/1989;0.310223;0.316006;0.306286;0.310223; $2.109.481.633.974,00 
21/04/1989;0.30799;0.311201;0.302607;0.305329; $13.510.926.898.148,00 
24/04/1989;0.304541;0.306286;0.300822;0.305329; $12.997.191.259.652,00 
25/04/1989;0.304541;0.30799;0.302607;0.304541; $13.629.178.092.762,00 
26/04/1989;0.304541;0.306286;0.297752;0.302607; $21.835.861.813.472,00 
27/04/1989;0.300822;0.304541;0.296755;0.299896; $16.351.602.518.085,00 
28/04/1989;0.298629;0.300822;0.292936;0.296755; $12.183.882.939.045,00 
01/05/1989;0.292936;0.298629;0.292936;0.296755; $94.627.769.229.229,00 
02/05/1989;0.296755;0.306286;0.296755;0.303544; $25.309.837.560.164,00 
03/05/1989;0.302607;0.310223;0.302607;0.306286; $25.872.189.237.044,00 
04/05/1989;0.306286;0.313812;0.304541;0.312068; $22.161.709.095.025,00 
05/05/1989;0.323284;0.325397;0.316006;0.316006; $54.052.914.690.811,00 
08/05/1989;0.316006;0.32151;0.316006;0.32151; $24.157.540.495.625,00 
09/05/1989;0.319655;0.327312;0.319655;0.323284; $40.681.265.427.389,00 
10/05/1989;0.327312;0.33119;0.323284;0.329066; $275.027.538.839,00 
11/05/1989;0.329066;0.336644;0.327312;0.334021; $35.304.747.266.168,00 
12/05/1989;0.338567;0.342466;0.334878;0.342466; $54.801.847.248.682,00 
15/05/1989;0.340611;0.351886;0.340611;0.350102; $37.294.006.782.072,00 
16/05/1989;0.350102;0.351886;0.342466;0.345536; $26.826.086.680.531,00 
17/05/1989;0.34436;0.346453;0.342466;0.34436; $29.147.763.055.669,00 
18/05/1989;0.34436;0.346453;0.340611;0.340611; $24.782.962.365.084,00 
19/05/1989;0.340611;0.351886;0.340611;0.348297; $38.803.688.832.383,00 
22/05/1989;0.348297;0.351886;0.34436;0.350102; $2.233.645.939.996,00 
23/05/1989;0.350102;0.350102;0.34436;0.346453; $15.774.796.887.621,00 
24/05/1989;0.34436;0.363421;0.34436;0.363421; $34.913.199.393.156,00 
25/05/1989;0.359534;0.372922;0.359534;0.36714; $2.725.967.870.723,00 
26/05/1989;0.36714;0.372922;0.365346;0.369015; $1.319.953.176.469,00 
30/05/1989;0.36714;0.372922;0.36075;0.361677; $13.129.894.502.055,00 
31/05/1989;0.361677;0.366282;0.357699;0.363421; $13.516.183.182.184,00 
01/06/1989;0.363421;0.374846;0.361677;0.371078; $21.058.025.661.549,00 
02/06/1989;0.369015;0.376861;0.369015;0.372922; $14.602.789.685.766,00 
05/06/1989;0.371078;0.372922;0.353791;0.357699; $14.560.741.620.184,00 
06/06/1989;0.355885;0.357699;0.351886;0.355885; $17.011.181.256.483,00 
07/06/1989;0.355885;0.369015;0.355885;0.36714; $20.608.670.801.042,00 
08/06/1989;0.369015;0.372922;0.359534;0.362345; $2.088.327.625.936,00 
09/06/1989;0.359534;0.363421;0.353791;0.357699; $11.076.258.621.584,00 
12/06/1989;0.355885;0.363421;0.351886;0.361677; $94.864.256.372.093,00 
13/06/1989;0.361677;0.371078;0.357699;0.369015; $27.096.752.759.439,00 
14/06/1989;0.372922;0.382314;0.36714;0.377429; $2.948.149.782.258,00 
15/06/1989;0.376861;0.378715;0.361677;0.361677; $18.934.745.697.702,00 
16/06/1989;0.340611;0.346453;0.33119;0.338567; $63.584.016.284.859,00 
19/06/1989;0.338567;0.340611;0.33119;0.334878; $21.482.423.629.682,00 
20/06/1989;0.334878;0.334878;0.32151;0.327312; $15.782.678.856.202,00 
21/06/1989;0.327312;0.33119;0.32151;0.323284; $1.523.477.681.979,00 
22/06/1989;0.323284;0.333074;0.319655;0.329066; $16.095.387.283.306,00 
23/06/1989;0.329066;0.336644;0.329066;0.334021; $14.534.465.616.471,00 
26/06/1989;0.334878;0.334878;0.329066;0.33119; $21.566.504.614.789,00 
27/06/1989;0.333074;0.336644;0.323284;0.324231; $1.240.987.496.691,00 
28/06/1989;0.32151;0.32151;0.312068;0.317781; $30.152.910.146.183,00 
29/06/1989;0.312068;0.313812;0.304541;0.308938; $2.739.501.365.248,00 
30/06/1989;0.30799;0.317781;0.300822;0.313812; $19.326.287.552.413,00 
03/07/1989;0.317781;0.317781;0.310223;0.310223; $56.721.471.508.051,00 
05/07/1989;0.30799;0.310223;0.304541;0.30799; $13.978.680.307.512,00 
06/07/1989;0.310223;0.317781;0.306286;0.313812; $20.403.702.906.273,00 
07/07/1989;0.313812;0.319655;0.30799;0.313812; $12.447.980.343.015,00 
10/07/1989;0.312068;0.313812;0.304541;0.30799; $2.389.607.058.169,00 
11/07/1989;0.310223;0.312068;0.302607;0.302607; $28.615.632.479.297,00 
12/07/1989;0.302607;0.306286;0.300822;0.304541; $14.562.056.318.099,00 
13/07/1989;0.304541;0.312068;0.300822;0.308938; $26.446.367.778.694,00 
14/07/1989;0.310223;0.312068;0.302607;0.310223; $30.187.066.312.986,00 
17/07/1989;0.310223;0.313812;0.302607;0.310223; $15.355.660.118.471,00 
18/07/1989;0.310223;0.310223;0.294941;0.298629; $55.994.878.984.852,00 
19/07/1989;0.300822;0.310223;0.296755;0.30799; $28.034.884.259.661,00 
20/07/1989;0.310223;0.313812;0.302607;0.304541; $2.769.458.151.995,00 
21/07/1989;0.302607;0.304541;0.296755;0.304541; $1.636.343.389.658,00 
24/07/1989;0.302607;0.302607;0.298629;0.298629; $13.606.846.082.491,00 
25/07/1989;0.298629;0.302607;0.289238;0.294941; $24.617.402.708.345,00 
26/07/1989;0.290992;0.292936;0.287383;0.290992; $27.421.289.555.887,00 
27/07/1989;0.290992;0.300822;0.289238;0.298629; $20.303.844.543.129,00 
28/07/1989;0.298629;0.302607;0.296755;0.299896; $13.999.708.954.334,00 
31/07/1989;0.298629;0.304541;0.296755;0.302607; $13.123.326.529.253,00 
01/08/1989;0.302607;0.306286;0.298629;0.303544; $16.369.998.559.316,00 
02/08/1989;0.302607;0.30799;0.300822;0.30799; $11.896.129.899.741,00 
03/08/1989;0.30799;0.316006;0.30799;0.313812; $20.288.073.885.529,00 
04/08/1989;0.313812;0.325397;0.312966;0.325397; $21.510.011.021.243,00 
07/08/1989;0.327312;0.334878;0.324231;0.333074; $19.733.606.484.246,00 
08/08/1989;0.33119;0.340611;0.33119;0.335756; $24.189.075.090.389,00 
09/08/1989;0.334878;0.348297;0.334021;0.334878; $22.894.868.287.059,00 
10/08/1989;0.334878;0.334878;0.325397;0.329066; $1.787.442.572.986,00 
11/08/1989;0.334878;0.334878;0.313812;0.318757; $26.991.641.121.409,00 
14/08/1989;0.316006;0.319655;0.30799;0.310223; $12.063.007.363.851,00 
15/08/1989;0.310223;0.316006;0.310223;0.315069; $19.208.040.971.831,00 
16/08/1989;0.316006;0.317781;0.304541;0.307452; $14.140.295.669.894,00 
17/08/1989;0.306286;0.313812;0.304541;0.312068; $17.986.105.340.692,00 
18/08/1989;0.317781;0.323284;0.316006;0.32151; $98.622.025.517.064,00 
21/08/1989;0.32151;0.329066;0.319655;0.32151; $16.168.971.347.923,00 
22/08/1989;0.319655;0.327312;0.319655;0.326335; $13.119.386.347.402,00 
23/08/1989;0.327312;0.336644;0.323284;0.333074; $20.370.855.619.694,00 
24/08/1989;0.333074;0.338567;0.33119;0.335756; $19.113.440.898.824,00 
25/08/1989;0.334878;0.342466;0.334878;0.340611; $18.933.431.701.922,00 
28/08/1989;0.338567;0.342466;0.334878;0.340611; $95.797.157.266.365,00 
29/08/1989;0.340611;0.342466;0.333074;0.335756; $20.753.199.102.722,00 
30/08/1989;0.334878;0.340611;0.334878;0.338567; $13.619.989.149.751,00 
31/08/1989;0.338567;0.342466;0.336644;0.338567; $66.037.124.837.169,00 
01/09/1989;0.338567;0.340611;0.336644;0.339495; $86.954.555.457.841,00 
05/09/1989;0.338567;0.345536;0.338567;0.340611; $13.470.200.351.223,00 
06/09/1989;0.340611;0.341508;0.334878;0.340611; $10.177.538.870.066,00 
07/09/1989;0.340611;0.346453;0.340611;0.340611; $13.361.145.120.971,00 
08/09/1989;0.340611;0.34436;0.338567;0.342466; $65.498.325.381.144,00 
11/09/1989;0.340611;0.350102;0.338567;0.348297; $11.566.344.342.134,00 
12/09/1989;0.346453;0.355885;0.342466;0.350102; $12.152.346.037.266,00 
13/09/1989;0.351886;0.354669;0.342466;0.342466; $15.096.818.998.537,00 
14/09/1989;0.342466;0.34436;0.338567;0.340611; $15.401.648.666.819,00 
15/09/1989;0.342466;0.34436;0.336644;0.342466; $14.648.773.820.693,00 
18/09/1989;0.338567;0.342466;0.334878;0.334878; $74.091.305.104.251,00 
19/09/1989;0.336644;0.338567;0.327312;0.329066; $94.785.405.591.717,00 
20/09/1989;0.334878;0.342466;0.333074;0.339495; $13.860.426.204.053,00 
21/09/1989;0.342466;0.350102;0.336644;0.340611; $23.575.476.575.023,00 
22/09/1989;0.340611;0.34436;0.336644;0.341508; $85.049.397.991.099,00 
25/09/1989;0.340611;0.348297;0.340611;0.34436; $15.973.195.806.537,00 
26/09/1989;0.342466;0.346453;0.340611;0.34436; $90.712.301.532.657,00 
27/09/1989;0.336644;0.343472;0.334878;0.340611; $1.057.302.893.103,00 
28/09/1989;0.342466;0.348297;0.342466;0.346453; $93.169.279.050.252,00 
29/09/1989;0.34436;0.346453;0.338567;0.338567; $81.895.950.551.285,00 
02/10/1989;0.338567;0.340611;0.333074;0.337949; $16.119.040.912.538,00 
03/10/1989;0.336644;0.338567;0.328239;0.331857; $20.001.643.568.543,00 
04/10/1989;0.333074;0.339495;0.33119;0.336644; $18.673.278.792.918,00 
05/10/1989;0.338567;0.353791;0.336644;0.346453; $28.774.614.634.258,00 
06/10/1989;0.351886;0.36714;0.350102;0.366282; $42.432.706.552.184,00 
09/10/1989;0.365346;0.378715;0.361677;0.376861; $22.940.860.847.607,00 
10/10/1989;0.378715;2,663888889;0.369015;0.376861; $336.833.770.791,00 
11/10/1989;0.371078;0.374846;0.365346;0.371926; $18.413.131.500.995,00 
12/10/1989;0.372922;0.374846;0.369015;0.371078; $96.953.369.235.889,00 
13/10/1989;0.371078;0.376861;0.342466;0.348297; $23.593.871.412.593,00 
16/10/1989;0.340611;0.355885;0.323284;0.355885; $49.848.408.245.172,00 
17/10/1989;0.350102;0.371078;0.342466;0.359534; $29.333.030.342.098,00 
18/10/1989;0.353791;0.36714;0.350102;0.36714; $16.896.881.277.272,00 
19/10/1989;0.36714;0.376861;0.36714;0.371078; $13.127.266.410.189,00 
20/10/1989;0.363421;0.374846;0.361677;0.365346; $30.678.472.348.532,00 
23/10/1989;0.365346;0.36714;0.351886;0.355885; $14.307.165.912.042,00 
24/10/1989;0.351886;0.369015;0.34436;0.362345; $25.391.306.100.988,00 
25/10/1989;0.363421;0.363421;0.351886;0.353791; $13.977.368.518.442,00 
26/10/1989;0.346453;0.353791;0.342466;0.34436; $19.857.111.856.491,00 
27/10/1989;0.34436;0.348297;0.338567;0.34436; $15.182.223.006.876,00 
30/10/1989;0.346453;0.350102;0.342466;0.348297; $10.203.820.189.944,00 
31/10/1989;0.348297;0.353791;0.346453;0.353791; $10.792.456.396.463,00 
01/11/1989;0.351886;0.355885;0.348297;0.35095; $71.778.832.015.743,00 
02/11/1989;0.342466;0.342466;0.327312;0.334878; $53.104.278.747.222,00 
03/11/1989;0.334878;0.338567;0.329066;0.329066; $20.489.108.318.883,00 
06/11/1989;0.33119;0.334878;0.327312;0.329066; $14.439.862.534.314,00 
07/11/1989;0.329066;0.338567;0.329066;0.334878; $1.775.222.983.967,00 
08/11/1989;0.336644;0.34436;0.336644;0.342466; $16.732.635.816.924,00 
09/11/1989;0.342466;0.350102;0.338567;0.350102; $1.034.572.481.318,00 
10/11/1989;0.348297;0.357699;0.348297;0.355885; $7.608.848.640.983,00 
13/11/1989;0.353791;0.359534;0.353791;0.353791; $79.793.715.784.589,00 
14/11/1989;0.353791;0.355885;0.338567;0.340611; $98.989.892.176.963,00 
15/11/1989;0.342466;0.34436;0.334878;0.336644; $11.471.750.187.123,00 
16/11/1989;0.338567;0.340611;0.333074;0.340611; $11.328.528.258.041,00 
17/11/1989;0.338567;0.34436;0.338567;0.340611; $10.389.088.078.204,00 
20/11/1989;0.342466;0.346453;0.338567;0.34436; $12.677.909.443.275,00 
21/11/1989;0.34436;0.353791;0.34436;0.34436; $16.452.774.776.704,00 
22/11/1989;0.346453;0.348297;0.338567;0.340611; $11.490.134.592.971,00 
24/11/1989;0.340611;0.342466;0.340611;0.340611; $32.676.881.387.573,00 
27/11/1989;0.340611;0.34436;0.333074;0.334878; $12.334.982.022.068,00 
28/11/1989;0.333074;0.336644;0.325397;0.335756; $15.881.220.013.805,00 
29/11/1989;0.33119;0.336644;0.323284;0.334878; $17.942.752.206.476,00 
30/11/1989;0.333074;0.338567;0.33119;0.336644; $74.432.955.040.706,00 
01/12/1989;0.338567;0.342466;0.331857;0.334878; $17.154.401.881.599,00 
04/12/1989;0.333074;0.346453;0.333074;0.34436; $11.421.812.329.166,00 
05/12/1989;0.34436;0.348297;0.338567;0.342466; $1.428.482.527.554,00 
06/12/1989;0.342466;0.34436;0.312068;0.325397; $39.297.721.154.305,00 
07/12/1989;0.32151;0.329066;0.319655;0.325397; $20.930.572.484.272,00 
08/12/1989;0.323284;0.327312;0.313812;0.317781; $29.631.286.721.413,00 
11/12/1989;0.312068;0.316006;0.292288;0.298629; $76.255.357.053.198,00 
12/12/1989;0.298629;0.300822;0.266387;0.274024; $12.029.497.492.392,00 
13/12/1989;0.274024;0.277643;0.270306;0.274024; $45.724.045.812.548,00 
14/12/1989;0.272199;0.274842;0.26239;0.265481; $35.751.476.341.826,00 
15/12/1989;0.264543;0.266387;0.247236;0.256937; $60.788.016.421.151,00 
18/12/1989;0.256937;0.266387;0.256937;0.264543; $36.039.224.767.098,00 
19/12/1989;0.26239;0.270306;0.26239;0.266387; $29.468.361.576.061,00 
20/12/1989;0.272199;0.275789;0.268232;0.272199; $20.880.652.179.695,00 
21/12/1989;0.272199;0.275789;0.270306;0.275789; $35.758.044.515.237,00 
22/12/1989;0.275789;0.283396;0.274024;0.277643; $21.654.545.240.921,00 
26/12/1989;0.279757;0.279757;0.268232;0.270306; $15.870.717.476.234,00 
27/12/1989;0.270306;0.272199;0.266387;0.267315; $30.150.279.346.081,00 
28/12/1989;0.266387;0.268232;0.260555;0.263367; $17.744.349.375.663,00 
29/12/1989;0.264543;0.272199;0.261832;0.268232; $17.879.682.314.812,00 
02/01/1990;0.268232;0.285569;0.266387;0.283396; $21.491.616.083.368,00 
03/01/1990;0.289238;0.289238;0.285569;0.285569; $24.400.610.155.518,00 
04/01/1990;0.290992;0.294941;0.283396;0.286147; $25.986.505.265.058,00 
05/01/1990;0.287383;0.290992;0.281561;0.287383; $14.466.146.161.208,00 
08/01/1990;0.285569;0.289238;0.281561;0.289238; $11.915.840.137.362,00 
09/01/1990;0.289238;0.289238;0.281561;0.286147; $10.105.276.324.106,00 
10/01/1990;0.286147;0.286147;0.272199;0.274024; $23.429.630.465.971,00 
11/01/1990;0.275789;0.275789;0.26239;0.26239; $24.759.311.945.612,00 
12/01/1990;0.260555;0.264543;0.256937;0.26239; $2.016.588.461.547,00 
15/01/1990;0.26239;0.272199;0.260555;0.260555; $18.974.165.470.809,00 
16/01/1990;0.255082;0.266387;0.249269;0.265481; $25.133.773.460.058,00 
17/01/1990;0.264543;0.264543;0.251193;0.252988; $23.145.829.043.291,00 
18/01/1990;0.251193;0.255082;0.245412;0.246618; $32.060.702.324.922,00 
19/01/1990;0.256937;0.26239;0.255082;0.260555; $31.104.176.588.958,00 
22/01/1990;0.258801;0.26239;0.252988;0.252988; $17.082.134.019.473,00 
23/01/1990;0.256937;0.260555;0.251193;0.256937; $16.526.350.315.394,00 
24/01/1990;0.247236;0.260555;0.245412;0.258801; $19.918.864.342.003,00 
25/01/1990;0.260555;0.264543;0.258801;0.259698; $13.085.226.168.398,00 
26/01/1990;0.258801;0.258801;0.245412;0.249269; $21.262.996.665.773,00 
29/01/1990;0.251193;0.255082;0.244415;0.252988; $14.069.340.499.583,00 
30/01/1990;0.252988;0.26239;0.251193;0.258801; $13.660.716.298.506,00 
31/01/1990;0.26239;0.264543;0.251193;0.258801; $16.886.364.997.913,00 
01/02/1990;0.26239;0.263367;0.255082;0.25571; $13.734.294.344.822,00 
02/02/1990;0.252988;0.264543;0.252988;0.260555; $13.898.539.704.866,00 
05/02/1990;0.260555;0.268232;0.258801;0.266387; $11.936.873.398.215,00 
06/02/1990;0.264543;0.266387;0.258801;0.264543; $86.718.027.189.919,00 
07/02/1990;0.251193;0.258801;0.247236;0.252988; $36.654.129.253.844,00 
08/02/1990;0.252988;0.255082;0.245412;0.251193; $21.894.981.593.087,00 
09/02/1990;0.255082;0.26239;0.252988;0.260555; $19.717.836.127.561,00 
12/02/1990;0.260555;0.26239;0.256937;0.258801; $87.887.403.190.452,00 
13/02/1990;0.258801;0.266387;0.256937;0.26239; $11.985.477.801.217,00 
14/02/1990;0.26239;0.264543;0.256937;0.260555; $11.269.400.454.024,00 
15/02/1990;0.256937;0.260555;0.255082;0.260555; $11.492.766.396.123,00 
16/02/1990;0.260555;0.26239;0.256937;0.256937; $14.923.385.698.532,00 
20/02/1990;0.255082;0.256937;0.251193;0.255082; $1.445.826.008.012,00 
21/02/1990;0.249269;0.260555;0.247236;0.258801; $20.636.263.007.244,00 
22/02/1990;0.258801;0.26239;0.251193;0.251193; $22.897.499.588.685,00 
23/02/1990;0.249269;0.255082;0.249269;0.252988; $1.759.193.449.137,00 
26/02/1990;0.251193;0.260555;0.251193;0.258801; $93.392.635.262.764,00 
27/02/1990;0.258801;0.260555;0.255082;0.255082; $86.757.458.096.883,00 
28/02/1990;0.255082;0.258801;0.252988;0.258801; $12.826.378.829.552,00 
01/03/1990;0.255082;0.264543;0.252988;0.260555; $23.919.717.490.486,00 
02/03/1990;0.255082;0.264543;0.252988;0.256937; $12.306.078.026.795,00 
05/03/1990;0.255082;0.264543;0.255082;0.26239; $21.406.214.081.129,00 
06/03/1990;0.266387;0.268232;0.26239;0.268232; $18.302.756.657.882,00 
07/03/1990;0.266387;0.274024;0.266387;0.269338; $23.957.824.270.862,00 
08/03/1990;0.272199;0.281561;0.266387;0.279757; $2.625.979.401.936,00 
09/03/1990;0.279757;0.285569;0.275789;0.280703; $27.037.634.685.009,00 
12/03/1990;0.283396;0.285569;0.275789;0.27856; $19.234.319.081.948,00 
13/03/1990;0.277643;0.283396;0.275789;0.280703; $17.430.317.624.412,00 
14/03/1990;0.279757;0.283396;0.277643;0.281561; $11.940.810.069.391,00 
15/03/1990;0.277643;0.289238;0.277643;0.279757; $14.104.820.792.974,00 
16/03/1990;0.304541;0.310223;0.297752;0.306286; $75.639.137.567.623,00 
19/03/1990;0.30799;0.323284;0.304541;0.322716; $50.655.149.696.332,00 
20/03/1990;0.32151;0.327312;0.310223;0.315069; $45.906.678.687.895,00 
21/03/1990;0.313812;0.32151;0.313812;0.316644; $17.917.780.870.177,00 
22/03/1990;0.317781;0.32151;0.310223;0.310223; $27.176.906.000.518,00 
23/03/1990;0.313812;0.327312;0.312068;0.32151; $26.745.944.473.004,00 
26/03/1990;0.323284;0.330352;0.319655;0.32151; $15.023.244.462.896,00 
27/03/1990;0.319655;0.32151;0.313812;0.319655; $99.252.693.339.142,00 
28/03/1990;0.319655;0.320602;0.312068;0.313812; $12.076.143.510.065,00 
29/03/1990;0.312068;0.316006;0.310223;0.312966; $11.366.632.330.182,00 
30/03/1990;0.304541;0.312068;0.304541;0.306286; $26.201.985.627.595,00 
02/04/1990;0.304541;0.308938;0.300822;0.306286; $17.452.659.464.575,00 
03/04/1990;0.30799;0.317781;0.30799;0.317781; $16.389.709.298.461,00 
04/04/1990;0.316006;0.319655;0.310223;0.313812; $17.565.654.074.237,00 
05/04/1990;0.312068;0.313812;0.304541;0.306286; $12.692.362.694.724,00 
06/04/1990;0.306286;0.313812;0.302607;0.303544; $13.870.942.583.717,00 
09/04/1990;0.302607;0.316006;0.300822;0.312966; $12.374.396.579.314,00 
10/04/1990;0.313812;0.319655;0.312068;0.313812; $1.540.559.025.294,00 
11/04/1990;0.316006;0.327312;0.316006;0.323284; $25.006.326.301.082,00 
12/04/1990;0.327312;0.334878;0.323284;0.329066; $24.847.341.638.496,00 
16/04/1990;0.33119;0.336644;0.329066;0.333074; $26.617.171.081.036,00 
17/04/1990;0.329066;0.33119;0.325397;0.329066; $15.380.621.925.793,00 
18/04/1990;0.329066;0.333074;0.323284;0.329066; $22.693.846.893.357,00 
19/04/1990;0.317781;0.328239;0.304541;0.306286; $56.483.651.512.062,00 
20/04/1990;0.311201;0.316006;0.302607;0.306286; $3.795.358.431.681,00 
23/04/1990;0.306286;0.30799;0.300822;0.302607; $15.057.403.137.326,00 
24/04/1990;0.304541;0.30799;0.292936;0.294941; $35.631.907.339.841,00 
25/04/1990;0.294941;0.296755;0.290992;0.294941; $15.552.750.758.993,00 
26/04/1990;0.296755;0.300822;0.290095;0.295817; $16.677.447.392.317,00 
27/04/1990;0.296755;0.300822;0.294941;0.297752; $13.656.776.618.181,00 
30/04/1990;0.298629;0.302607;0.296755;0.299896; $16.000.792.727.076,00 
01/05/1990;0.302607;0.304541;0.299896;0.301351; $19.193.588.221.907,00 
02/05/1990;0.302607;0.304541;0.298629;0.302607; $15.887.790.293.622,00 
03/05/1990;0.302607;0.306286;0.302607;0.304541; $19.510.247.262.583,00 
04/05/1990;0.304541;0.310223;0.298629;0.304541; $1.988.864.414.424,00 
07/05/1990;0.302607;0.317781;0.302607;0.316006; $15.953.487.775.626,00 
08/05/1990;0.312068;0.319655;0.312068;0.317781; $13.192.963.490.972,00 
09/05/1990;0.316644;0.319655;0.313812;0.318757; $11.407.363.190.223,00 
10/05/1990;0.317781;0.317781;0.30799;0.315069; $21.004.156.348.279,00 
11/05/1990;0.315069;0.325397;0.310223;0.324231; $25.250.712.765.297,00 
14/05/1990;0.325397;0.325397;0.313812;0.317781; $2.655.805.170.264,00 
15/05/1990;0.315069;0.319655;0.312068;0.317781; $1.752.492.070.657,00 
16/05/1990;0.317781;0.317781;0.312068;0.316644; $10.241.920.651.104,00 
17/05/1990;0.317781;0.32151;0.312068;0.316006; $18.017.643.546.436,00 
18/05/1990;0.313812;0.316006;0.300822;0.302607; $30.321.088.064.895,00 
21/05/1990;0.300822;0.304541;0.294941;0.300822; $30.792.780.753.365,00 
22/05/1990;0.305329;0.316006;0.304541;0.315069; $35.321.827.506.128,00 
23/05/1990;0.313812;0.323284;0.313812;0.319655; $24.344.109.841.537,00 
24/05/1990;0.32151;0.32151;0.316006;0.319655; $17.377.760.702.042,00 
25/05/1990;0.300822;0.310223;0.296755;0.304541; $37.929.939.514.418,00 
29/05/1990;0.304541;0.313812;0.298629;0.312068; $28.531.543.570.094,00 
30/05/1990;0.316644;0.317781;0.313812;0.315069; 324745841.14 
31/05/1990;0.316006;0.316006;0.312068;0.313812; $12.093.223.248.499,00 
01/06/1990;0.315069;0.319655;0.310223;0.310223; $18.445.978.085.439,00 
